ACCIDENT_NO,NODE_ID,NODE_TYPE,VICGRID94_X,VICGRID94_Y,LGA_NAME,LGA_NAME_ALL,REGION_NAME,DEG_URBAN_NAME,Lat,Long,POSTCODE_NO
T20080013111,31,I,2497177.938,2407516.665,PORT PHILLIP,PORT PHILLIP,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.83338525,144.9679408,3205
T20080016438,31,I,2497177.938,2407516.665,PORT PHILLIP,PORT PHILLIP,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.83338525,144.9679408,3205
T20080023303,31,I,2497177.938,2407516.665,PORT PHILLIP,PORT PHILLIP,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.83338525,144.9679408,3205
T20080026540,31,I,2497177.938,2407516.665,PORT PHILLIP,PORT PHILLIP,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.83338525,144.9679408,3205
T20160027136,31,I,2497177.938,2407516.665,PORT PHILLIP,PORT PHILLIP,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.83338525,144.9679408,3205
T20170009064,31,I,2497177.938,2407516.665,PORT PHILLIP,PORT PHILLIP,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.83338525,144.9679408,3205
T20170016413,31,I,2497177.938,2407516.665,PORT PHILLIP,PORT PHILLIP,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.83338525,144.9679408,3205
T20170024940,31,I,2497177.938,2407516.665,PORT PHILLIP,PORT PHILLIP,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.83338525,144.9679408,3205
T20180018512,31,I,2497177.938,2407516.665,PORT PHILLIP,PORT PHILLIP,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.83338525,144.9679408,3205
T20190010699,31,I,2497177.938,2407516.665,PORT PHILLIP,PORT PHILLIP,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.83338525,144.9679408,3205
T20120010425,31,I,2497177.938,2407516.665,PORT PHILLIP,PORT PHILLIP,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.83338525,144.9679408,3205
T20120012365,31,I,2497177.938,2407516.665,PORT PHILLIP,PORT PHILLIP,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.83338525,144.9679408,3205
T20140019783,31,I,2497177.938,2407516.665,PORT PHILLIP,PORT PHILLIP,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.83338525,144.9679408,3205
T20140015087,31,I,2497177.938,2407516.665,PORT PHILLIP,PORT PHILLIP,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.83338525,144.9679408,3205
T20150013071,31,I,2497177.938,2407516.665,PORT PHILLIP,PORT PHILLIP,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.83338525,144.9679408,3205
T20160004309,31,I,2497177.938,2407516.665,PORT PHILLIP,PORT PHILLIP,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.83338525,144.9679408,3205
T20100031532,31,I,2497177.938,2407516.665,PORT PHILLIP,PORT PHILLIP,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.83338525,144.9679408,3205
T20100024715,31,I,2497177.938,2407516.665,PORT PHILLIP,PORT PHILLIP,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.83338525,144.9679408,3205
T20100048268,31,I,2497177.938,2407516.665,PORT PHILLIP,PORT PHILLIP,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.83338525,144.9679408,3205
T20100040942,31,I,2497177.938,2407516.665,PORT PHILLIP,PORT PHILLIP,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.83338525,144.9679408,3205
T20110017835,31,I,2497177.938,2407516.665,PORT PHILLIP,PORT PHILLIP,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.83338525,144.9679408,3205
T20090011145,31,I,2497177.938,2407516.665,PORT PHILLIP,PORT PHILLIP,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.83338525,144.9679408,3205
T20060003589,6,I,2497334.157,2412960.531,YARRA,YARRA,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.78433614,144.9697352,3054
T20060014079,6,I,2497334.157,2412960.531,YARRA,YARRA,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.78433614,144.9697352,3054
T20070018592,6,I,2497334.157,2412960.531,YARRA,YARRA,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.78433614,144.9697352,3054
T20080007372,6,I,2497334.157,2412960.531,YARRA,YARRA,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.78433614,144.9697352,3054
T20080019608,6,I,2497334.157,2412960.531,YARRA,YARRA,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.78433614,144.9697352,3054
T20170008872,6,I,2497334.157,2412960.531,YARRA,YARRA,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.78433614,144.9697352,3054
T20090000310,6,I,2497334.157,2412960.531,YARRA,YARRA,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.78433614,144.9697352,3054
T20100024414,6,I,2497334.157,2412960.531,YARRA,YARRA,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.78433614,144.9697352,3054
T20120028640,6,I,2497334.157,2412960.531,YARRA,YARRA,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.78433614,144.9697352,3054
T20130012298,6,I,2497334.157,2412960.531,YARRA,YARRA,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.78433614,144.9697352,3054
T20120017596,23,I,2515214.558,2425655.859,NILLUMBIK,NILLUMBIK,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.66982633,145.1724667,3089
T20060003646,41,I,2543610.536,2381337.403,CARDINIA,CARDINIA,METROPOLITAN SOUTH EAST REGION,SMALL_CITIES,-38.06822593,145.4969719,3810
T20080032616,41,I,2543610.536,2381337.403,CARDINIA,CARDINIA,METROPOLITAN SOUTH EAST REGION,SMALL_CITIES,-38.06822593,145.4969719,3810
T20080029008,41,I,2543610.536,2381337.403,CARDINIA,CARDINIA,METROPOLITAN SOUTH EAST REGION,SMALL_CITIES,-38.06822593,145.4969719,3810
T20080004345,306,I,2474282.291,2431892.887,MELTON,MELTON,METROPOLITAN NORTH WEST REGION,RURAL_VICTORIA,-37.61339628,144.7086903,3427
T20120014101,91,I,2496807.021,2411024.328,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80177991,144.9637423,3053
T20150025458,91,I,2496807.021,2411024.328,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80177991,144.9637423,3053
T20180007746,91,I,2496807.021,2411024.328,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80177991,144.9637423,3053
T20190006749,91,I,2496807.021,2411024.328,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80177991,144.9637423,3053
T20070007345,88,I,2497740.342,2407171.718,PORT PHILLIP,PORT PHILLIP,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.83649475,144.9743288,3004
T20100050282,88,I,2497740.342,2407171.718,PORT PHILLIP,PORT PHILLIP,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.83649475,144.9743288,3004
T20140016581,88,I,2497740.342,2407171.718,PORT PHILLIP,PORT PHILLIP,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.83649475,144.9743288,3004
T20170020440,88,I,2497740.342,2407171.718,PORT PHILLIP,PORT PHILLIP,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.83649475,144.9743288,3004
T20070034679,106,I,2511744.109,2374750.683,FRANKSTON,FRANKSTON,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-38.12851582,145.1339389,3199
T20080036743,106,I,2511744.109,2374750.683,FRANKSTON,FRANKSTON,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-38.12851582,145.1339389,3199
T20090001786,106,I,2511744.109,2374750.683,FRANKSTON,FRANKSTON,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-38.12851582,145.1339389,3199
T20090027718,106,I,2511744.109,2374750.683,FRANKSTON,FRANKSTON,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-38.12851582,145.1339389,3199
T20120020381,106,I,2511744.109,2374750.683,FRANKSTON,FRANKSTON,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-38.12851582,145.1339389,3199
T20060047478,22,I,2495701.925,2411599.135,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79659639,144.9511968,3052
T20070009560,22,I,2495701.925,2411599.135,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79659639,144.9511968,3052
T20190007509,22,I,2495701.925,2411599.135,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79659639,144.9511968,3052
T20160010131,22,I,2495701.925,2411599.135,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79659639,144.9511968,3052
T20170009763,22,I,2495701.925,2411599.135,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79659639,144.9511968,3052
T20170014769,22,I,2495701.925,2411599.135,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79659639,144.9511968,3052
T20180004410,22,I,2495701.925,2411599.135,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79659639,144.9511968,3052
T20120017643,22,I,2495701.925,2411599.135,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79659639,144.9511968,3052
T20120026608,22,I,2495701.925,2411599.135,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79659639,144.9511968,3052
T20130002642,22,I,2495701.925,2411599.135,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79659639,144.9511968,3052
T20130014840,22,I,2495701.925,2411599.135,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79659639,144.9511968,3052
T20140015076,22,I,2495701.925,2411599.135,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79659639,144.9511968,3052
T20140027137,22,I,2495701.925,2411599.135,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79659639,144.9511968,3052
T20070031094,22,I,2495701.925,2411599.135,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79659639,144.9511968,3052
T20080003108,22,I,2495701.925,2411599.135,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79659639,144.9511968,3052
T20080034369,22,I,2495701.925,2411599.135,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79659639,144.9511968,3052
T20090046342,22,I,2495701.925,2411599.135,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79659639,144.9511968,3052
T20110032847,22,I,2495701.925,2411599.135,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79659639,144.9511968,3052
T20120011271,22,I,2495701.925,2411599.135,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79659639,144.9511968,3052
T20060000418,25,I,2518660.303,2385816.281,DANDENONG,DANDENONG,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-38.02871319,145.2125346,3175
T20070026509,25,I,2518660.303,2385816.281,DANDENONG,DANDENONG,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-38.02871319,145.2125346,3175
T20080018516,25,I,2518660.303,2385816.281,DANDENONG,DANDENONG,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-38.02871319,145.2125346,3175
T20100029932,25,I,2518660.303,2385816.281,DANDENONG,DANDENONG,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-38.02871319,145.2125346,3175
T20110035443,25,I,2518660.303,2385816.281,DANDENONG,DANDENONG,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-38.02871319,145.2125346,3175
T20200013950,25,I,2518660.303,2385816.281,DANDENONG,DANDENONG,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-38.02871319,145.2125346,3175
T20110039283,25,I,2518660.303,2385816.281,DANDENONG,DANDENONG,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-38.02871319,145.2125346,3175
T20150012381,25,I,2518660.303,2385816.281,DANDENONG,DANDENONG,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-38.02871319,145.2125346,3175
T20130000912,84,I,2520901.226,2409974.987,MAROONDAH,MAROONDAH,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-37.81100524,145.2373717,3134
T20100032748,84,I,2520901.226,2409974.987,MAROONDAH,MAROONDAH,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-37.81100524,145.2373717,3134
T20100030496,84,I,2520901.226,2409974.987,MAROONDAH,MAROONDAH,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-37.81100524,145.2373717,3134
T20110014452,84,I,2520901.226,2409974.987,MAROONDAH,MAROONDAH,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-37.81100524,145.2373717,3134
T20110003985,84,I,2520901.226,2409974.987,MAROONDAH,MAROONDAH,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-37.81100524,145.2373717,3134
T20110018949,84,I,2520901.226,2409974.987,MAROONDAH,MAROONDAH,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-37.81100524,145.2373717,3134
T20110039073,84,I,2520901.226,2409974.987,MAROONDAH,MAROONDAH,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-37.81100524,145.2373717,3134
T20100002605,84,I,2520901.226,2409974.987,MAROONDAH,MAROONDAH,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-37.81100524,145.2373717,3134
T20100010238,84,I,2520901.226,2409974.987,MAROONDAH,MAROONDAH,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-37.81100524,145.2373717,3134
T20100019607,84,I,2520901.226,2409974.987,MAROONDAH,MAROONDAH,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-37.81100524,145.2373717,3134
T20100009618,84,I,2520901.226,2409974.987,MAROONDAH,MAROONDAH,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-37.81100524,145.2373717,3134
T20100006504,84,I,2520901.226,2409974.987,MAROONDAH,MAROONDAH,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-37.81100524,145.2373717,3134
T20100007857,84,I,2520901.226,2409974.987,MAROONDAH,MAROONDAH,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-37.81100524,145.2373717,3134
T20080034751,84,I,2520901.226,2409974.987,MAROONDAH,MAROONDAH,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-37.81100524,145.2373717,3134
T20080034652,84,I,2520901.226,2409974.987,MAROONDAH,MAROONDAH,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-37.81100524,145.2373717,3134
T20080044657,84,I,2520901.226,2409974.987,MAROONDAH,MAROONDAH,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-37.81100524,145.2373717,3134
T20090006145,84,I,2520901.226,2409974.987,MAROONDAH,MAROONDAH,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-37.81100524,145.2373717,3134
T20090003272,84,I,2520901.226,2409974.987,MAROONDAH,MAROONDAH,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-37.81100524,145.2373717,3134
T20090020385,84,I,2520901.226,2409974.987,MAROONDAH,MAROONDAH,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-37.81100524,145.2373717,3134
T20080011608,84,I,2520901.226,2409974.987,MAROONDAH,MAROONDAH,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-37.81100524,145.2373717,3134
T20080029692,84,I,2520901.226,2409974.987,MAROONDAH,MAROONDAH,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-37.81100524,145.2373717,3134
T20080031527,84,I,2520901.226,2409974.987,MAROONDAH,MAROONDAH,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-37.81100524,145.2373717,3134
T20080038580,84,I,2520901.226,2409974.987,MAROONDAH,MAROONDAH,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-37.81100524,145.2373717,3134
T20080025757,84,I,2520901.226,2409974.987,MAROONDAH,MAROONDAH,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-37.81100524,145.2373717,3134
T20080031569,84,I,2520901.226,2409974.987,MAROONDAH,MAROONDAH,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-37.81100524,145.2373717,3134
T20060016866,102,I,2497087.19,2411139.527,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80074287,144.9669242,3053
T20070003283,102,I,2497087.19,2411139.527,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80074287,144.9669242,3053
T20080007965,102,I,2497087.19,2411139.527,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80074287,144.9669242,3053
T20110031651,83,I,2496342.73,2410773.367,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80403938,144.9584689,3000
T20110037432,83,I,2496342.73,2410773.367,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80403938,144.9584689,3000
T20110035345,83,I,2496342.73,2410773.367,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80403938,144.9584689,3000
T20120009230,83,I,2496342.73,2410773.367,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80403938,144.9584689,3000
T20130006939,83,I,2496342.73,2410773.367,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80403938,144.9584689,3000
T20130016234,83,I,2496342.73,2410773.367,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80403938,144.9584689,3000
T20080007448,83,I,2496342.73,2410773.367,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80403938,144.9584689,3000
T20080027053,83,I,2496342.73,2410773.367,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80403938,144.9584689,3000
T20090011959,83,I,2496342.73,2410773.367,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80403938,144.9584689,3000
T20090017788,83,I,2496342.73,2410773.367,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80403938,144.9584689,3000
T20100045013,83,I,2496342.73,2410773.367,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80403938,144.9584689,3000
T20110017545,83,I,2496342.73,2410773.367,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80403938,144.9584689,3000
T20080007827,100,I,2496957.675,2411156.975,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80058525,144.9654536,3053
T20090043438,100,I,2496957.675,2411156.975,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80058525,144.9654536,3053
T20120014648,100,I,2496957.675,2411156.975,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80058525,144.9654536,3053
T20130006263,100,I,2496957.675,2411156.975,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80058525,144.9654536,3053
T20140003197,100,I,2496957.675,2411156.975,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80058525,144.9654536,3053
T20150016788,100,I,2496957.675,2411156.975,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80058525,144.9654536,3053
T20160004628,100,I,2496957.675,2411156.975,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80058525,144.9654536,3053
T20170010723,100,I,2496957.675,2411156.975,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80058525,144.9654536,3053
T20190001525,100,I,2496957.675,2411156.975,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80058525,144.9654536,3053
T20190021609,100,I,2496957.675,2411156.975,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80058525,144.9654536,3053
T20090025773,130,I,2499581.311,2406248.61,STONNINGTON,STONNINGTON,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-37.84481455,144.9952429,3141
T20110007739,130,I,2499581.311,2406248.61,STONNINGTON,STONNINGTON,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-37.84481455,144.9952429,3141
T20110041157,130,I,2499581.311,2406248.61,STONNINGTON,STONNINGTON,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-37.84481455,144.9952429,3141
T20100015711,149,I,2498837.045,2410960.98,YARRA,YARRA,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80235543,144.986794,3066
T20120013890,149,I,2498837.045,2410960.98,YARRA,YARRA,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80235543,144.986794,3066
T20180001979,149,I,2498837.045,2410960.98,YARRA,YARRA,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80235543,144.986794,3066
T20080006948,129,I,2497676.959,2410624.864,YARRA,"MELBOURNE,YARRA",METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80538169,144.9736196,3053
T20100007961,129,I,2497676.959,2410624.864,YARRA,"MELBOURNE,YARRA",METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80538169,144.9736196,3053
T20100021083,129,I,2497676.959,2410624.864,YARRA,"MELBOURNE,YARRA",METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80538169,144.9736196,3053
T20110005744,129,I,2497676.959,2410624.864,YARRA,"MELBOURNE,YARRA",METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80538169,144.9736196,3053
T20110022321,129,I,2497676.959,2410624.864,YARRA,"MELBOURNE,YARRA",METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80538169,144.9736196,3053
T20170004271,129,I,2497676.959,2410624.864,YARRA,"MELBOURNE,YARRA",METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80538169,144.9736196,3053
T20180023367,129,I,2497676.959,2410624.864,YARRA,"MELBOURNE,YARRA",METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80538169,144.9736196,3053
T20110033719,129,I,2497676.959,2410624.864,YARRA,"MELBOURNE,YARRA",METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80538169,144.9736196,3053
T20130016929,129,I,2497676.959,2410624.864,YARRA,"MELBOURNE,YARRA",METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80538169,144.9736196,3053
T20130012329,129,I,2497676.959,2410624.864,YARRA,"MELBOURNE,YARRA",METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80538169,144.9736196,3053
T20160002784,129,I,2497676.959,2410624.864,YARRA,"MELBOURNE,YARRA",METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80538169,144.9736196,3053
T20160013836,129,I,2497676.959,2410624.864,YARRA,"MELBOURNE,YARRA",METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80538169,144.9736196,3053
T20070003869,129,I,2497676.959,2410624.864,YARRA,"MELBOURNE,YARRA",METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80538169,144.9736196,3065
T20080006948,129,I,2497676.959,2410624.864,YARRA,"MELBOURNE,YARRA",METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80538169,144.9736196,3065
T20100007961,129,I,2497676.959,2410624.864,YARRA,"MELBOURNE,YARRA",METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80538169,144.9736196,3065
T20100021083,129,I,2497676.959,2410624.864,YARRA,"MELBOURNE,YARRA",METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80538169,144.9736196,3065
T20110005744,129,I,2497676.959,2410624.864,YARRA,"MELBOURNE,YARRA",METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80538169,144.9736196,3065
T20110022321,129,I,2497676.959,2410624.864,YARRA,"MELBOURNE,YARRA",METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80538169,144.9736196,3065
T20170004271,129,I,2497676.959,2410624.864,YARRA,"MELBOURNE,YARRA",METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80538169,144.9736196,3065
T20180023367,129,I,2497676.959,2410624.864,YARRA,"MELBOURNE,YARRA",METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80538169,144.9736196,3065
T20110033719,129,I,2497676.959,2410624.864,YARRA,"MELBOURNE,YARRA",METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80538169,144.9736196,3065
T20130016929,129,I,2497676.959,2410624.864,YARRA,"MELBOURNE,YARRA",METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80538169,144.9736196,3065
T20130012329,129,I,2497676.959,2410624.864,YARRA,"MELBOURNE,YARRA",METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80538169,144.9736196,3065
T20160002784,129,I,2497676.959,2410624.864,YARRA,"MELBOURNE,YARRA",METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80538169,144.9736196,3065
T20160013836,129,I,2497676.959,2410624.864,YARRA,"MELBOURNE,YARRA",METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.80538169,144.9736196,3065
T20090014299,136,I,2526088.823,2410838.832,MAROONDAH,MAROONDAH,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-37.80309097,145.2962555,3136
T20070025170,143,I,2498583.02,2411893.941,YARRA,YARRA,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.793949,144.9839112,3065
T20070040201,85,I,2496572,2412139.249,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79173351,144.9610787,3052
T20080013866,85,I,2496572,2412139.249,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79173351,144.9610787,3052
T20090032150,85,I,2496572,2412139.249,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79173351,144.9610787,3052
T20090032492,85,I,2496572,2412139.249,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79173351,144.9610787,3052
T20100015829,85,I,2496572,2412139.249,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79173351,144.9610787,3052
T20180006092,85,I,2496572,2412139.249,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79173351,144.9610787,3052
T20180021757,85,I,2496572,2412139.249,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79173351,144.9610787,3052
T20100035310,85,I,2496572,2412139.249,MELBOURNE,MELBOURNE,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.79173351,144.9610787,3052
